r (mm),uz_root1 (km/s),cbt_root1 (m),uz0_root1 (m/s),uz_root2 (km/s),cbt_root2 (m),uz0_root2 (m/s),uz_root3 (km/s),cbt_root3 (m),uz0_root3 (m/s),uz_root4 (km/s),cbt_root4 (m),uz0_root4 (m/s)
-16.08628148838481,56.466097168797894,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.466097168797894,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.50663847672274,0.032461244401182844,(2682876.7309558587+0j),63.250921970559524,2.2323295815232774e-07,(7035.53768609912+0j)
-16.0685865325519,56.44156832628073,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.44156832628073,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.47801681759149,0.032461244401182844,(2682876.7309558587+0j),63.25040398077025,2.2323295815232774e-07,(7035.53768609912+0j)
-16.050891576718993,56.418331483471604,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.418331483471604,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.45089840544069,0.032461244401182844,(2682876.7309558587+0j),63.24982511878906,2.2323295815232774e-07,(7035.53768609912+0j)
-16.033196620886084,56.3963904515552,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.3963904515552,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.42528816583835,0.032461244401182844,(2682876.7309558587+0j),63.24917398456948,2.2323295815232774e-07,(7035.53768609912+0j)
-16.015501665053176,56.37574905289503,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.37574905289503,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.40119104039029,0.032461244401182844,(2682876.7309558587+0j),63.24843614188538,2.2323295815232774e-07,(7035.53768609912+0j)
-15.997806709220269,56.35641112106986,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.35641112106986,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.378611986798,0.032461244401182844,(2682876.7309558587+0j),63.247593035445895,2.2323295815232774e-07,(7035.53768609912+0j)
-15.98011175338736,56.33838050091022,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.33838050091022,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.35755597891693,0.032461244401182844,(2682876.7309558587+0j),63.24662040894447,2.2323295815232774e-07,(7035.53768609912+0j)
-15.962416797554454,56.32166104853506,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.32166104853506,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.33802800681486,0.032461244401182844,(2682876.7309558587+0j),63.24548593337896,2.2323295815232774e-07,(7035.53768609912+0j)
-15.944721841721545,56.306256631388585,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.306256631388585,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.32003307683057,0.032461244401182844,(2682876.7309558587+0j),63.24414554395221,2.2323295815232774e-07,(7035.53768609912+0j)
-15.927026885888637,56.29217112827712,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.29217112827712,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.30357621163278,0.032461244401182844,(2682876.7309558587+0j),63.24253758326911,2.2323295815232774e-07,(7035.53768609912+0j)
-15.909331930055725,56.279408429406246,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.279408429406246,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.28866245027925,0.032461244401182844,(2682876.7309558587+0j),63.24057304820107,2.2323295815232774e-07,(7035.53768609912+0j)
-15.891636974222818,56.26797243641796,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.26797243641796,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.275296848276156,0.032461244401182844,(2682876.7309558587+0j),63.23811853918474,2.2323295815232774e-07,(7035.53768609912+0j)
