r (mm),uz_root1 (km/s),cbt_root1 (m),uz0_root1 (m/s),uz_root2 (km/s),cbt_root2 (m),uz0_root2 (m/s),uz_root3 (km/s),cbt_root3 (m),uz0_root3 (m/s),uz_root4 (km/s),cbt_root4 (m),uz0_root4 (m/s)
-16.705604942536596,84.4589355911497,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),84.4589355911497,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),84.61165303844083,0.028473443091474565,(2512685.478022703+0j),92.09033485910328,3.215276048984602e-07,(8443.592573555234+0j)
-16.687909986703687,84.41037349205178,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),84.41037349205178,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),84.55397146945266,0.028473443091474565,(2512685.478022703+0j),92.09002606937709,3.215276048984602e-07,(8443.592573555234+0j)
-16.67021503087078,84.36327647533976,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),84.36327647533976,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),84.4980188194997,0.028473443091474565,(2512685.478022703+0j),92.08969671236059,3.215276048984602e-07,(8443.592573555234+0j)
-16.65252007503787,84.31764940164027,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),84.31764940164027,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),84.44380155202924,0.028473443091474565,(2512685.478022703+0j),92.0893446624017,3.215276048984602e-07,(8443.592573555234+0j)
-16.63482511920496,84.27349714752269,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),84.27349714752269,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),84.39132615434158,0.028473443091474565,(2512685.478022703+0j),92.08896749047915,3.215276048984602e-07,(8443.592573555234+0j)
-16.617130163372053,84.23082460555717,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),84.23082460555717,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),84.34059913768773,0.028473443091474565,(2512685.478022703+0j),92.0885624080798,3.215276048984602e-07,(8443.592573555234+0j)
-16.599435207539145,84.18963668437284,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),84.18963668437284,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),84.2916270373673,0.028473443091474565,(2512685.478022703+0j),92.08812619813799,3.215276048984602e-07,(8443.592573555234+0j)
-16.581740251706236,84.1499383087162,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),84.1499383087162,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),84.24441641282692,0.028473443091474565,(2512685.478022703+0j),92.08765512941837,3.215276048984602e-07,(8443.592573555234+0j)
-16.564045295873328,84.11173441950982,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),84.11173441950982,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),84.19897384775923,0.028473443091474565,(2512685.478022703+0j),92.08714484951892,3.215276048984602e-07,(8443.592573555234+0j)
-16.54635034004042,84.07502997391126,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),84.07502997391126,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),84.15530595020219,0.028473443091474565,(2512685.478022703+0j),92.08659024999467,3.215276048984602e-07,(8443.592573555234+0j)
