p0 [Pa],cbt [m],n0 [m^-3],uz0 [m/s],u0 [m/s],rp [m],rrmse,Tp [K]
32190.64171466772,0.027222949039433966,3.625e+19,2573864.0734209865,104263.12627021123,0.013598975260159962,0.1338611392361671,3239589.5833333335
32915.70305965382,0.027465319983827483,3.625e+19,2604518.277079055,104263.12627021123,0.013598975260159962,0.13263270356303888,3287941.666666667
33643.543082418,0.027705142395786697,3.625e+19,2635028.7631343678,104263.12627021123,0.013598975260159962,0.13143939714995753,3336293.75
34374.11030681059,0.027942483125230008,3.625e+19,2665398.4459924186,104263.12627021123,0.013598975260159962,0.1302797209742112,3384645.8333333335
35107.354906040775,0.028177406218218428,3.625e+19,2695630.132380702,104263.12627021123,0.013598975260159962,0.129152262949632,3432997.916666667
35843.228628590354,0.028409973078595625,3.625e+19,2725726.527196844,104263.12627021123,0.013598975260159962,0.12805569155939522,3481350.0
24652.92245091001,0.02350625698175609,4e+19,1927156.52532698,104263.12627021123,0.013598975260159962,0.15593894714033774,2320900.0
25480.49072935141,0.023823056793971755,4e+19,1960204.6466773485,104263.12627021123,0.013598975260159962,0.15379005996937864,2369252.0833333335
26313.058868218257,0.024135105751896743,4e+19,1993031.8382193458,104263.12627021123,0.013598975260159962,0.15172720195445147,2417604.1666666665
27150.5004967567,0.024442582333954133,4e+19,2025644.6565595316,104263.12627021123,0.013598975260159962,0.14974513673573409,2465956.25
27992.69469667269,0.024745654255024715,4e+19,2058049.297652242,104263.12627021123,0.013598975260159962,0.1478390607850459,2514308.3333333335
28839.52567871923,0.025044479361138225,4e+19,2090251.6261642193,104263.12627021123,0.013598975260159962,0.14600455842371093,2562660.4166666665
29690.882482871097,0.02533920642948468,4e+19,2122257.2016786295,104263.12627021123,0.013598975260159962,0.1442375624393757,2611012.5
